grid_row_id,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,choice_binary,patch_layer,prompt_len,question_mark_token_idx,question_mark_token_text,sentence_period_token_idx,sentence_period_token_text,baseline_candidate_immediate_text,baseline_candidate_delayed_text,baseline_immediate_sum_logprob,baseline_immediate_avg_logprob,baseline_immediate_token_count,baseline_delayed_sum_logprob,baseline_delayed_avg_logprob,baseline_delayed_token_count,baseline_delayed_minus_immediate_sum_logprob,baseline_delayed_minus_immediate_avg_logprob,baseline_forced_choice_prefers_delayed_sum,baseline_forced_choice_prefers_delayed_avg,baseline_forced_choice_p_delayed_from_sum,baseline_forced_choice_patch_applied
scale=6|mult=5|t=1825 days|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 1825 days. What should I choose? Answer in just a few words.,Take the $3000 in 1825 days.,Take the $3000 in 1825 days.,False,y_later,1.0,40,51,34,?,41,.,600$ now,3000$ in 1825 days,-7.389142990112305,-1.4778286218643188,5,-5.042715549468994,-0.4202263057231903,12,2.3464274406433105,1.0576023161411285,1.0,1.0,0.9126498422910023,False
scale=6|mult=5|t=2 days|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 2 days. What should I choose? Answer in just a few words.,Take the $3000 in 2 days.,Take the $3000 in 2 days.,False,y_later,1.0,40,48,31,?,38,.,600$ now,3000$ in 2 days,-8.022443771362305,-1.604488730430603,5,-4.328977584838867,-0.4809975028038025,9,3.6934661865234375,1.1234912276268005,1.0,1.0,0.9757186612790278,False
scale=6|mult=5|t=30 days|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 30 days. What should I choose? Answer in just a few words.,Take the $3000 in 30 days.,Take the $3000 in 30 days.,False,y_later,1.0,40,49,32,?,39,.,600$ now,3000$ in 30 days,-8.543011665344238,-1.7086023092269897,5,-3.6446828842163086,-0.3644683063030243,10,4.89832878112793,1.3441340029239655,1.0,1.0,0.9925961869792963,False
scale=6|mult=5|t=365 days|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 365 days. What should I choose? Answer in just a few words.,Take the 3000$ in 365 days.,Take the 3000$ in 365 days.,False,y_later,1.0,40,50,33,?,40,.,600$ now,3000$ in 365 days,-8.45922565460205,-1.691845178604126,5,-4.898448467254639,-0.4453135132789612,11,3.560777187347412,1.2465316653251648,1.0,1.0,0.9723684668390892,False
scale=6|mult=5|t=3650 days|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 3650 days. What should I choose? Answer in just a few words.,Take the $600 now.,Take the $600 now.,False,x_now,0.0,40,51,34,?,41,.,600$ now,3000$ in 3650 days,-6.153533935546875,-1.230706810951233,5,-6.465424537658691,-0.5387853980064392,12,-0.3118906021118164,0.6919214129447937,0.0,1.0,0.4226533315456218,False
scale=6|mult=5|t=7 days|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 7 days. What should I choose? Answer in just a few words.,Take the $3000 in 7 days.,Take the $3000 in 7 days.,False,y_later,1.0,40,48,31,?,38,.,600$ now,3000$ in 7 days,-8.329883575439453,-1.6659767627716064,5,-3.627572536468506,-0.4030636250972748,9,4.702311038970947,1.2629131376743317,1.0,1.0,0.9910073202785639,False
scale=6|mult=5|t=730 days|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 730 days. What should I choose? Answer in just a few words.,Take the 3000$ in 730 days.,Take the 3000$ in 730 days.,False,y_later,1.0,40,50,33,?,40,.,600$ now,3000$ in 730 days,-7.679665565490723,-1.5359331369400024,5,-5.502699851989746,-0.5002454519271851,11,2.1769657135009766,1.0356876850128174,1.0,1.0,0.8981618697495738,False
scale=6|mult=5|t=8 hours|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 8 hours. What should I choose? Answer in just a few words.,Take the $3000 in 8 hours.,Take the $3000 in 8 hours.,False,y_later,1.0,40,48,31,?,38,.,600$ now,3000$ in 8 hours,-8.210370063781738,-1.6420739889144897,5,-5.285229682922363,-0.5872477293014526,9,2.925140380859375,1.054826259613037,1.0,1.0,0.9490753149728564,False
scale=6|mult=5|t=90 days|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 90 days. What should I choose? Answer in just a few words.,Take the 3000$ in 90 days.,Take the 3000$ in 90 days.,False,y_later,1.0,40,49,32,?,39,.,600$ now,3000$ in 90 days,-8.455291748046875,-1.6910583972930908,5,-4.714277744293213,-0.4714277684688568,10,3.741014003753662,1.219630628824234,1.0,1.0,0.9768200326973295,False
scale=6|mult=10|t=1 day|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 1 day. What should I choose? Answer in just a few words.,Take the 6000$ in 1 day.,Take the 6000$ in 1 day.,False,y_later,1.0,40,48,31,?,38,.,600$ now,6000$ in 1 day,-7.436990737915039,-1.4873981475830078,5,-2.37695050239563,-0.2641056180000305,9,5.060040235519409,1.2232925295829773,1.0,1.0,0.9936947048148653,False
scale=6|mult=10|t=1 hour|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 1 hour. What should I choose? Answer in just a few words.,Take the $6000 in 1 hour.,Take the $6000 in 1 hour.,False,y_later,1.0,40,48,31,?,38,.,600$ now,6000$ in 1 hour,-7.3915863037109375,-1.4783172607421875,5,-2.486818790435791,-0.2763132154941559,9,4.9047675132751465,1.2020040452480316,1.0,1.0,0.9926433554328835,False
scale=6|mult=10|t=1095 days|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 1095 days. What should I choose? Answer in just a few words.,Take the $6000 in 1095 days.,Take the $6000 in 1095 days.,False,y_later,1.0,40,51,34,?,41,.,600$ now,6000$ in 1095 days,-8.265480041503906,-1.653096079826355,5,-3.015739917755127,-0.25131165981292725,12,5.249740123748779,1.4017844200134277,1.0,1.0,0.9947785246277625,False
scale=6|mult=10|t=1825 days|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 1825 days. What should I choose? Answer in just a few words.,Take the $600 now.,Take the $600 now.,False,x_now,0.0,40,51,34,?,41,.,600$ now,6000$ in 1825 days,-8.055349349975586,-1.611069917678833,5,-2.899392604827881,-0.24161605536937714,12,5.155956745147705,1.3694538623094559,1.0,1.0,0.9942680824494486,False
scale=6|mult=10|t=2 days|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 2 days. What should I choose? Answer in just a few words.,Choose 6000$ in 2 days.,Choose 6000$ in 2 days.,False,y_later,1.0,40,48,31,?,38,.,600$ now,6000$ in 2 days,-7.670079231262207,-1.5340158939361572,5,-2.0942792892456055,-0.23269769549369812,9,5.575799942016602,1.301318198442459,1.0,1.0,0.9962258543046906,False
scale=6|mult=10|t=30 days|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 30 days. What should I choose? Answer in just a few words.,Take the 6000$ in 30 days.,Take the 6000$ in 30 days.,False,y_later,1.0,40,49,32,?,39,.,600$ now,6000$ in 30 days,-8.182348251342773,-1.6364697217941284,5,-1.4483561515808105,-0.14483562111854553,10,6.733992099761963,1.4916341006755829,1.0,1.0,0.9988116401101234,False
scale=6|mult=10|t=365 days|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 365 days. What should I choose? Answer in just a few words.,Take the $6000 in 365 days.,Take the $6000 in 365 days.,False,y_later,1.0,40,50,33,?,40,.,600$ now,6000$ in 365 days,-9.040942192077637,-1.8081884384155273,5,-2.791843891143799,-0.2538039982318878,11,6.249098300933838,1.5543844401836395,1.0,1.0,0.9980715305702218,False
scale=6|mult=10|t=3650 days|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 6000$ in 3650 days.,Take the 6000$ in 3650 days.,False,y_later,1.0,40,51,34,?,41,.,600$ now,6000$ in 3650 days,-7.518917083740234,-1.5037834644317627,5,-4.160682678222656,-0.3467235565185547,12,3.358234405517578,1.157059907913208,1.0,1.0,0.9663734495231014,False
scale=6|mult=10|t=7 days|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 7 days. What should I choose? Answer in just a few words.,Take the 6000$ in 7 days.,Take the 6000$ in 7 days.,False,y_later,1.0,40,48,31,?,38,.,600$ now,6000$ in 7 days,-7.341324329376221,-1.4682649374008179,5,-1.7175991535186768,-0.1908443570137024,9,5.623725175857544,1.2774205803871155,1.0,1.0,0.9964018297803797,False
scale=6|mult=10|t=730 days|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 730 days. What should I choose? Answer in just a few words.,Take the 6000$ in 730 days.,Take the 6000$ in 730 days.,False,y_later,1.0,40,50,33,?,40,.,600$ now,6000$ in 730 days,-7.558571815490723,-1.5117143392562866,5,-3.403095006942749,-0.30937227606773376,11,4.155476808547974,1.2023420631885529,1.0,1.0,0.9845637013410792,False
scale=6|mult=10|t=8 hours|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 8 hours. What should I choose? Answer in just a few words.,Take the 6000$ in 8 hours.,Take the 6000$ in 8 hours.,False,y_later,1.0,40,48,31,?,38,.,600$ now,6000$ in 8 hours,-8.187193870544434,-1.6374387741088867,5,-2.297903060913086,-0.25532257556915283,9,5.889290809631348,1.3821161985397339,1.0,1.0,0.9972387061500515,False
scale=6|mult=10|t=90 days|repeat=1,6.0,6,100,100,1000,1000,600,600,6000.0,6000,10.0,10,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 6000$ in 90 days. What should I choose? Answer in just a few words.,Take the $6000 in 90 days.,Take the $6000 in 90 days.,False,y_later,1.0,40,49,32,?,39,.,600$ now,6000$ in 90 days,-8.86476993560791,-1.772953987121582,5,-2.3187553882598877,-0.23187553882598877,10,6.5460145473480225,1.5410784482955933,1.0,1.0,0.9985662320129818,False
scale=6|mult=100|t=1 day|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 1 day. What should I choose? Answer in just a few words.,Choose 60000$ in 1 day.,Choose 60000$ in 1 day.,False,y_later,1.0,40,49,32,?,39,.,600$ now,60000$ in 1 day,-7.856322288513184,-1.5712645053863525,5,-2.1941616535186768,-0.21941617131233215,10,5.662160634994507,1.3518483340740204,1.0,1.0,0.9965370332382086,False
scale=6|mult=100|t=1 hour|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 1 hour. What should I choose? Answer in just a few words.,Choose the 60000$ in 1 hour.,Choose the 60000$ in 1 hour.,False,y_later,1.0,40,49,32,?,39,.,600$ now,60000$ in 1 hour,-7.205374717712402,-1.4410749673843384,5,-2.2456552982330322,-0.2245655357837677,10,4.95971941947937,1.2165094316005707,1.0,1.0,0.9930339701737665,False
scale=6|mult=100|t=1095 days|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 1095 days. What should I choose? Answer in just a few words.,Take the 60000$ in 1095 days.,Take the 60000$ in 1095 days.,False,y_later,1.0,40,52,35,?,42,.,600$ now,60000$ in 1095 days,-7.660055160522461,-1.5320110321044922,5,-2.4648423194885254,-0.1896032691001892,13,5.1952128410339355,1.342407763004303,1.0,1.0,0.9944875194763874,False
scale=6|mult=100|t=1825 days|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 1825 days. What should I choose? Answer in just a few words.,Take the 60000$ in 1825 days.,Take the 60000$ in 1825 days.,False,y_later,1.0,40,52,35,?,42,.,600$ now,60000$ in 1825 days,-6.942590713500977,-1.388518214225769,5,-2.3267087936401367,-0.1789776086807251,13,4.61588191986084,1.209540605545044,1.0,1.0,0.990203467225051,False
scale=6|mult=100|t=2 days|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 2 days. What should I choose? Answer in just a few words.,Choose 60000$ in 2 days.,Choose 60000$ in 2 days.,False,y_later,1.0,40,49,32,?,39,.,600$ now,60000$ in 2 days,-7.643689155578613,-1.5287379026412964,5,-2.0173182487487793,-0.2017318308353424,10,5.626370906829834,1.327006071805954,1.0,1.0,0.9964113028699798,False
scale=6|mult=100|t=30 days|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 30 days. What should I choose? Answer in just a few words.,Choose 60000$ in 30 days.,Choose 60000$ in 30 days.,False,y_later,1.0,40,50,33,?,40,.,600$ now,60000$ in 30 days,-8.104257583618164,-1.6208515167236328,5,-1.71773362159729,-0.15615761280059814,11,6.386523962020874,1.4646939039230347,1.0,1.0,0.9983187313900314,False
scale=6|mult=100|t=365 days|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 365 days. What should I choose? Answer in just a few words.,Take the 60000$ in 365 days.,Take the 60000$ in 365 days.,False,y_later,1.0,40,51,34,?,41,.,600$ now,60000$ in 365 days,-8.783378601074219,-1.7566757202148438,5,-2.2610490322113037,-0.18842075765132904,12,6.522329568862915,1.5682549625635147,1.0,1.0,0.998531918348175,False
scale=6|mult=100|t=3650 days|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,52,35,?,42,.,600$ now,60000$ in 3650 days,-7.525324821472168,-1.5050649642944336,5,-3.5399200916290283,-0.2723015546798706,13,3.9854047298431396,1.232763409614563,1.0,1.0,0.981754176263182,False
scale=6|mult=100|t=7 days|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 7 days. What should I choose? Answer in just a few words.,Choose 60000$ in 7 days.,Choose 60000$ in 7 days.,False,y_later,1.0,40,49,32,?,39,.,600$ now,60000$ in 7 days,-7.428208351135254,-1.4856417179107666,5,-1.7178457975387573,-0.17178457975387573,10,5.710362553596497,1.3138571381568909,1.0,1.0,0.9966994579106141,False
scale=6|mult=100|t=730 days|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 730 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,51,34,?,41,.,600$ now,60000$ in 730 days,-7.4398417472839355,-1.4879683256149292,5,-2.9765963554382324,-0.24804970622062683,12,4.463245391845703,1.2399186193943024,1.0,1.0,0.98860641026624,False
scale=6|mult=100|t=8 hours|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 8 hours. What should I choose? Answer in just a few words.,Choose 60000$ in 8 hours.,Choose 60000$ in 8 hours.,False,y_later,1.0,40,49,32,?,39,.,600$ now,60000$ in 8 hours,-8.127350807189941,-1.6254701614379883,5,-1.8720933198928833,-0.1872093379497528,10,6.255257487297058,1.4382608234882355,1.0,1.0,0.9980833491733837,False
scale=6|mult=100|t=90 days|repeat=1,6.0,6,100,100,10000,10000,600,600,60000.0,60000,100.0,100,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 60000$ in 90 days. What should I choose? Answer in just a few words.,Choose 60000$ in 90 days.,Choose 60000$ in 90 days.,False,y_later,1.0,40,50,33,?,40,.,600$ now,60000$ in 90 days,-8.279024124145508,-1.6558048725128174,5,-1.879997968673706,-0.17090891301631927,11,6.399026155471802,1.484895959496498,1.0,1.0,0.9983395854021977,False
scale=8|mult=1|t=1 day|repeat=1,8.0,8,100,100,100,100,800,800,800.0,800,1.0,1,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 800$ now or 800$ in 1 day. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,0.0,40,47,30,?,37,.,800$ now,800$ in 1 day,-10.857110023498535,-2.171422004699707,5,-18.220443725585938,-2.277555465698242,8,-7.363333702087402,-0.10613346099853516,0.0,0.0,0.0006336792906403921,False
scale=8|mult=1|t=1 hour|repeat=1,8.0,8,100,100,100,100,800,800,800.0,800,1.0,1,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 800$ now or 800$ in 1 hour. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,0.0,40,47,30,?,37,.,800$ now,800$ in 1 hour,-9.60666275024414,-1.921332597732544,5,-16.90987777709961,-2.113734722137451,8,-7.303215026855469,-0.19240212440490723,0.0,0.0,0.0006729172649104367,False
scale=8|mult=1|t=1095 days|repeat=1,8.0,8,100,100,100,100,800,800,800.0,800,1.0,1,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 800$ now or 800$ in 1095 days. What should I choose? Answer in just a few words.,Take the 800$ now.,Take the 800$ now.,False,x_now,0.0,40,50,33,?,40,.,800$ now,800$ in 1095 days,-10.953283309936523,-2.1906566619873047,5,-19.54168701171875,-1.7765170335769653,11,-8.588403701782227,0.41413962841033936,0.0,1.0,0.00018621848229429368,False
scale=8|mult=1|t=1825 days|repeat=1,8.0,8,100,100,100,100,800,800,800.0,800,1.0,1,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 800$ now or 800$ in 1825 days. What should I choose? Answer in just a few words.,Take the 800$ now.,Take the 800$ now.,False,x_now,0.0,40,50,33,?,40,.,800$ now,800$ in 1825 days,-10.659662246704102,-2.131932497024536,5,-18.930477142333984,-1.7209525108337402,11,-8.270814895629883,0.4109799861907959,0.0,1.0,0.0002558112373430964,False
scale=8|mult=1|t=2 days|repeat=1,8.0,8,100,100,100,100,800,800,800.0,800,1.0,1,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 800$ now or 800$ in 2 days. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,0.0,40,47,30,?,37,.,800$ now,800$ in 2 days,-10.249763488769531,-2.049952745437622,5,-17.143577575683594,-2.142947196960449,8,-6.8938140869140625,-0.09299445152282715,0.0,0.0,0.0010130115905772226,False
