probe,arm,comp_spans,comp_tokens,comp_share_alllayer,closed_tokens,ctx_tokens,context_fill,pathology,gold,pred,correct,parsed,mean_entropy,response
342,near_dup_comp_close,32,173,0.004319979612212679,173,2380,0.5811,Acute dystonic reactions,C,C,True,True,0.029410415732058937,C) Acute dystonic reactions
342,near_dup_rand_close,32,173,0.004319979612212679,173,2380,0.5811,Acute dystonic reactions,C,C,True,True,0.05934833170567799,C) Acute dystonic reactions
342,random,32,173,0.004319979612212679,0,2973,0.7258,Acute dystonic reactions,C,C,True,True,0.3118780831573531,C
343,near_dup,32,180,0.005627810906781824,0,3858,0.9419,Possible NSTEMI / STEMI,E,E,True,True,0.005384138552471995,E
343,near_dup_comp_close,32,180,0.005627810906781824,180,3858,0.9419,Possible NSTEMI / STEMI,E,E,True,True,0.265512233323534,E
343,near_dup_rand_close,32,180,0.005627810906781824,180,3858,0.9419,Possible NSTEMI / STEMI,E,E,True,True,0.05074533261358738,E
343,random,32,180,0.005627810906781824,0,3154,0.77,Possible NSTEMI / STEMI,E,E,True,True,0.013878264930099249,E
344,near_dup,32,167,0.004000525018153136,0,2482,0.606,Myasthenia gravis,A,A,True,True,0.007378713574805968,A) Myasthenia gravis
344,near_dup_comp_close,32,167,0.004000525018153136,167,2482,0.606,Myasthenia gravis,A,A,True,True,0.0029822595096315276,A) Myasthenia gravis
344,near_dup_rand_close,32,167,0.004000525018153136,167,2482,0.606,Myasthenia gravis,A,A,True,True,0.008196160154454901,A) Myasthenia gravis
344,random,32,167,0.004000525018153136,0,3002,0.7329,Myasthenia gravis,A,A,True,True,0.07772196022667623,A) Myasthenia gravis
345,near_dup,32,102,0.0026773464733354847,0,3112,0.7598,Influenza,E,A,False,True,0.09263124078279361,A
345,near_dup_comp_close,32,102,0.0026773464733354847,102,3112,0.7598,Influenza,E,A,False,True,0.024023179959347846,A) Bronchitis
345,near_dup_rand_close,32,102,0.0026773464733354847,102,3112,0.7598,Influenza,E,A,False,True,0.2634404527143488,A
345,random,32,102,0.0026773464733354847,0,2922,0.7134,Influenza,E,A,False,True,0.11655698335168078,A) Bronchitis
347,near_dup,32,113,0.003931006811790671,0,3291,0.8035,URTI,E,E,True,True,0.5841625928878784,E
347,near_dup_comp_close,32,113,0.003931006811790671,113,3291,0.8035,URTI,E,E,True,True,0.2675307169511143,E) URTI
347,near_dup_rand_close,32,113,0.003931006811790671,113,3291,0.8035,URTI,E,E,True,True,0.16433464846644105,E) URTI
347,random,32,113,0.003931006811790671,0,3478,0.8491,URTI,E,E,True,True,0.2515801207239381,"E) URTI

The symptoms described (nasalal congestion or a clear runny nose, increased sweating, sore throat, diffuse muscle pain, and"
348,near_dup,24,76,0.0015890290324935131,0,2561,0.6252,Anemia,B,A,False,True,0.4559570478075772,"A) Ebola

Given the recent travel history to South Africa and the symptoms of pale skin, fatigue, and the presence of blood in the stool, along along"
348,near_dup_comp_close,24,76,0.0015890290324935131,76,2561,0.6252,Anemia,B,A,False,True,0.3658006159246252,"A) Ebola

Given the recent travel history to South Africa and the symptoms of pale skin, fatigue, and the presence of light red blood or blood clots"
348,near_dup_rand_close,24,76,0.0015890290324935131,76,2561,0.6252,Anemia,B,B,True,True,0.6236311793327332,B
348,random,24,76,0.0015890290324935131,0,2854,0.6968,Anemia,B,B,True,True,0.5033715683966875,B
349,near_dup,32,160,0.0034520172518068726,0,3079,0.7517,Chronic rhinosinusitis,C,A,False,True,0.010392360870079406,A) Acute rhinosinusitis
349,near_dup_comp_close,32,160,0.0034520172518068726,160,3079,0.7517,Chronic rhinosinusitis,C,A,False,True,0.0012082459543915685,A) Acute rhinosinusitis
349,near_dup_rand_close,32,160,0.0034520172518068726,160,3079,0.7517,Chronic rhinosinusitis,C,A,False,True,0.005480371231934258,A) Acute rhinosinusitis
349,random,32,160,0.0034520172518068726,0,2836,0.6924,Chronic rhinosinusitis,C,A,False,True,0.30317683504467396,A
350,near_dup,28,154,0.0035285265423075584,0,2487,0.6072,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.03675700673739376,E) Bronchospasm / acute asthma exacerbation
350,near_dup_comp_close,28,154,0.0035285265423075584,154,2487,0.6072,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.016000546013477408,E) Bronchospasm / acute asthma exacerbation
350,near_dup_rand_close,28,154,0.0035285265423075584,154,2487,0.6072,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.016955142171970767,E) Bronchospasm / acute asthma exacerbation
350,random,28,154,0.0035285265423075584,0,3522,0.8599,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.023952924675541,E
351,near_dup,32,121,0.004371708112622775,0,3584,0.875,URTI,B,B,True,True,0.23853253521019724,B
351,near_dup_comp_close,32,121,0.004371708112622775,121,3584,0.875,URTI,B,B,True,True,0.09478921220746012,B) URTI (Upper Respiratory Tract Infection)
351,near_dup_rand_close,32,121,0.004371708112622775,121,3584,0.875,URTI,B,B,True,True,0.30302583342290745,B
351,random,32,121,0.004371708112622775,0,3241,0.7913,URTI,B,B,True,True,0.13848073553367612,B
352,near_dup,24,119,0.0033583341186520944,0,2404,0.5869,Anemia,C,C,True,True,0.22278933566849446,C
352,near_dup_comp_close,24,119,0.0033583341186520944,119,2404,0.5869,Anemia,C,C,True,True,0.12157958044163024,C) Anemia
352,near_dup_rand_close,24,119,0.0033583341186520944,119,2404,0.5869,Anemia,C,C,True,True,0.2492618970107287,C) Anemia
352,random,24,119,0.0033583341186520944,0,3014,0.7358,Anemia,C,C,True,True,0.1601911806883436,C
353,near_dup,24,81,0.0015905184994014524,0,2820,0.6885,Anemia,D,D,True,True,0.07174190114778867,D
353,near_dup_comp_close,24,81,0.0015905184994014524,81,2820,0.6885,Anemia,D,D,True,True,0.07079961215865752,D) Anemia
353,near_dup_rand_close,24,81,0.0015905184994014524,81,2820,0.6885,Anemia,D,D,True,True,0.10928232456296882,D
353,random,24,81,0.0015905184994014524,0,3289,0.803,Anemia,D,D,True,True,0.038635867240373045,D
354,near_dup,32,176,0.005056639784182341,0,2434,0.5942,Myasthenia gravis,C,C,True,True,0.34986911513954055,C
354,near_dup_comp_close,32,176,0.005056639784182341,176,2434,0.5942,Myasthenia gravis,C,C,True,True,0.010409439690854406,C) Myasthenia gravis
354,near_dup_rand_close,32,176,0.005056639784182341,176,2434,0.5942,Myasthenia gravis,C,C,True,True,0.06089382408396599,C) Myasthenia gravis
354,random,32,176,0.005056639784182341,0,2747,0.6707,Myasthenia gravis,C,C,True,True,0.09268928651454189,C
355,near_dup,32,152,0.00407461962987265,0,2890,0.7056,Pulmonary embolism,E,E,True,True,0.1712554349551283,E
355,near_dup_comp_close,32,152,0.00407461962987265,152,2890,0.7056,Pulmonary embolism,E,D,False,True,0.0584017047932889,D) Possible NSTEMI / STEMI
355,near_dup_rand_close,32,152,0.00407461962987265,152,2890,0.7056,Pulmonary embolism,E,E,True,True,0.12068800345549846,E) Pulmonary embolism
355,random,32,152,0.00407461962987265,0,2675,0.6531,Pulmonary embolism,E,E,True,True,0.1291672121733427,E
357,near_dup,32,114,0.003965792515560302,0,2809,0.6858,Acute rhinosinusitis,D,D,True,True,0.5863384902477264,D
357,near_dup_comp_close,32,114,0.003965792515560302,114,2809,0.6858,Acute rhinosinusitis,D,D,True,True,0.03804984969151014,D) Acute rhinosinusitis
357,near_dup_rand_close,32,114,0.003965792515560302,114,2809,0.6858,Acute rhinosinusitis,D,D,True,True,0.09632240178891355,D) Acute rhinosinusitis
357,random,32,114,0.003965792515560302,0,2884,0.7041,Acute rhinosinusitis,D,D,True,True,0.004302997244394646,D
358,near_dup,25,100,0.0020286584155733405,0,3729,0.9104,Localized edema,D,E,False,True,0.052240471821278334,E
358,near_dup_comp_close,25,100,0.0020286584155733405,100,3729,0.9104,Localized edema,D,E,False,True,0.40566379949450493,E
358,near_dup_rand_close,25,100,0.0020286584155733405,100,3729,0.9104,Localized edema,D,E,False,True,0.12380022276192904,E
358,random,25,100,0.0020286584155733405,0,3093,0.7551,Localized edema,D,E,False,True,0.27918890304863453,E
359,near_dup,32,112,0.002019328244867614,0,3325,0.8118,Tuberculosis,E,A,False,True,0.17816511832057813,A) Pulmonary neoplasm
359,near_dup_comp_close,32,112,0.002019328244867614,112,3325,0.8118,Tuberculosis,E,A,False,True,0.007686741555062326,A) Pulmonary neoplasm
359,near_dup_rand_close,32,112,0.002019328244867614,112,3325,0.8118,Tuberculosis,E,A,False,True,0.17560142032222548,"Given the symptoms and history provided, the most likely diagnosis is:

A) Pulmonary neoplasm

The presence of coughing up blood, shortness of"
359,random,32,112,0.002019328244867614,0,2956,0.7217,Tuberculosis,E,A,False,True,0.6842494308948517,A
360,near_dup,32,151,0.003813682238799736,0,2464,0.6016,Myasthenia gravis,C,C,True,True,0.16300591288798058,C) Myasthenia gravis
360,near_dup_comp_close,32,151,0.003813682238799736,151,2464,0.6016,Myasthenia gravis,C,C,True,True,0.05568478248366818,C) Myasthenia gravis
360,near_dup_rand_close,32,151,0.003813682238799736,151,2464,0.6016,Myasthenia gravis,C,C,True,True,0.13582885396713745,C) Myasthenia gravis
360,random,32,151,0.003813682238799736,0,3720,0.9082,Myasthenia gravis,C,C,True,True,0.08477381807162487,C) Myasthenia gravis
361,near_dup,32,142,0.002870339938286846,0,3287,0.8025,Bronchitis,E,C,False,True,0.19770438424893655,C
361,near_dup_comp_close,32,142,0.002870339938286846,142,3287,0.8025,Bronchitis,E,B,False,True,0.33373213931918144,B
361,near_dup_rand_close,32,142,0.002870339938286846,142,3287,0.8025,Bronchitis,E,C,False,True,0.35489908419549465,C
361,random,32,142,0.002870339938286846,0,2661,0.6497,Bronchitis,E,C,False,True,0.16078627342358232,C
362,near_dup,32,150,0.00473214687234803,0,3277,0.8,Acute pulmonary edema,B,E,False,True,0.32265904329229045,"E) Stable angina

Given the symptoms and history, the presence of chest pain that is is increased with physical exertion and alleviated with rest, along"
362,near_dup_comp_close,32,150,0.00473214687234803,150,3277,0.8,Acute pulmonary edema,B,B,True,True,0.4005032926797867,B
362,near_dup_rand_close,32,150,0.00473214687234803,150,3277,0.8,Acute pulmonary edema,B,E,False,True,0.37297123504545127,"E) Stable angina

Given the symptoms and history, the presence of chest pain that is is increased with physical exertion and alleviated with rest, along"
362,random,32,150,0.00473214687234803,0,3181,0.7766,Acute pulmonary edema,B,B,True,True,0.0018303024380657007,B
363,near_dup,32,160,0.0036319460316234066,0,3889,0.9495,Panic attack,B,B,True,True,0.019140964177495334,B
363,near_dup_comp_close,32,160,0.0036319460316234066,160,3889,0.9495,Panic attack,B,B,True,True,0.175245941238245,B) Panic attack
363,near_dup_rand_close,32,160,0.0036319460316234066,160,3889,0.9495,Panic attack,B,B,True,True,0.043853060829860624,B
363,random,32,160,0.0036319460316234066,0,3561,0.8694,Panic attack,B,B,True,True,0.5193894300609827,B
364,near_dup,32,154,0.004080154132494622,0,2445,0.5969,Acute dystonic reactions,D,D,True,True,0.0844022442485084,D) Acute dystonic reactions
364,near_dup_comp_close,32,154,0.004080154132494622,154,2445,0.5969,Acute dystonic reactions,D,D,True,True,0.009180707178643388,D) Acute dystonic reactions
364,near_dup_rand_close,32,154,0.004080154132494622,154,2445,0.5969,Acute dystonic reactions,D,D,True,True,0.05683942804338926,D) Acute dystonic reactions
364,random,32,154,0.004080154132494622,0,2969,0.7249,Acute dystonic reactions,D,D,True,True,0.017777322810090368,D
365,near_dup,29,108,0.0027318986270389338,0,3456,0.8438,Anemia,E,E,True,True,0.27127280233548845,E
365,near_dup_comp_close,29,108,0.0027318986270389338,108,3456,0.8438,Anemia,E,E,True,True,0.020199522277880532,E) Anemia
365,near_dup_rand_close,29,108,0.0027318986270389338,108,3456,0.8438,Anemia,E,E,True,True,0.3433191674230329,E
365,random,29,108,0.0027318986270389338,0,3237,0.7903,Anemia,E,E,True,True,0.05988371290095529,E
366,near_dup,32,100,0.003613825226028731,0,3917,0.9563,Anemia,E,E,True,True,0.22207326221650875,E) Anemia
366,near_dup_comp_close,32,100,0.003613825226028731,100,3917,0.9563,Anemia,E,B,False,True,0.14952792723579478,B) HIV (initial infection)
366,near_dup_rand_close,32,100,0.003613825226028731,100,3917,0.9563,Anemia,E,E,True,True,0.17481647958657048,E) Anemia
366,random,32,100,0.003613825226028731,0,2842,0.6938,Anemia,E,E,True,True,0.2804631106555462,E
367,near_dup,32,150,0.0039760295181037394,0,2784,0.6797,Viral pharyngitis,E,C,False,True,0.4210532307624817,C
367,near_dup_comp_close,32,150,0.0039760295181037394,150,2784,0.6797,Viral pharyngitis,E,C,False,True,0.12498383140355998,C) Possible NSTEMI / STEMI
367,near_dup_rand_close,32,150,0.0039760295181037394,150,2784,0.6797,Viral pharyngitis,E,C,False,True,0.5581033378839493,C
367,random,32,150,0.0039760295181037394,0,3432,0.8379,Viral pharyngitis,E,E,True,True,0.07953576299314591,E) Viral pharyngitis
368,near_dup,32,174,0.005003652512819078,0,2498,0.6099,Acute laryngitis,A,A,True,True,0.016611114098648412,A) Acute laryngitis
368,near_dup_comp_close,32,174,0.005003652512819078,174,2498,0.6099,Acute laryngitis,A,A,True,True,0.007012636603829176,A) Acute laryngitis
368,near_dup_rand_close,32,174,0.005003652512819078,174,2498,0.6099,Acute laryngitis,A,A,True,True,0.011166459837618782,A) Acute laryngitis
368,random,32,174,0.005003652512819078,0,2917,0.7122,Acute laryngitis,A,A,True,True,0.19726681959582493,A
369,near_dup,26,115,0.003431107215097879,0,2627,0.6414,Anemia,E,E,True,True,0.6210330724716187,E
369,near_dup_comp_close,26,115,0.003431107215097879,115,2627,0.6414,Anemia,E,A,False,True,0.10039971473344167,A) Acute pulmonary edema
369,near_dup_rand_close,26,115,0.003431107215097879,115,2627,0.6414,Anemia,E,A,False,True,0.1030848366817736,A) Acute pulmonary edema
369,random,26,115,0.003431107215097879,0,2913,0.7112,Anemia,E,E,True,True,0.06273015681654215,E
370,near_dup,24,112,0.002598973792792254,0,3576,0.873,Sarcoidosis,B,A,False,True,0.18897886357213878,A) Pulmonary embolism
370,near_dup_comp_close,24,112,0.002598973792792254,112,3576,0.873,Sarcoidosis,B,A,False,True,0.02217995008780349,A) Pulmonary embolism
370,near_dup_rand_close,24,112,0.002598973792792254,112,3576,0.873,Sarcoidosis,B,A,False,True,0.20915773777368685,A) Pulmonary embolism
370,random,24,112,0.002598973792792254,0,2725,0.6653,Sarcoidosis,B,A,False,True,0.11817436716150098,A) Pulmonary embolism
371,near_dup,27,119,0.004662253109398106,0,3145,0.7678,Possible NSTEMI / STEMI,B,B,True,True,0.006423886137781665,B
371,near_dup_comp_close,27,119,0.004662253109398106,119,3145,0.7678,Possible NSTEMI / STEMI,B,B,True,True,0.055426926498657283,B) Possible NSTEMI / STEMI
371,near_dup_rand_close,27,119,0.004662253109398106,119,3145,0.7678,Possible NSTEMI / STEMI,B,B,True,True,0.17145074059953913,B
371,random,27,119,0.004662253109398106,0,2903,0.7087,Possible NSTEMI / STEMI,B,B,True,True,0.023483379742174293,B
373,near_dup,32,136,0.0034036299802034063,0,2413,0.5891,Viral pharyngitis,D,A,False,True,0.18944514292730008,"A) URTI

Given the symptoms and history, this patient likely has an Upper Respiratory Tract Infection (URTI). The presence of cough"
373,near_dup_comp_close,32,136,0.0034036299802034063,136,2413,0.5891,Viral pharyngitis,D,A,False,True,0.14877689740106537,A) URTI (Upper Respiratory Tract Infection)
373,near_dup_rand_close,32,136,0.0034036299802034063,136,2413,0.5891,Viral pharyngitis,D,A,False,True,0.29726058456237925,"A) URTI

Given the symptoms including cough, fever, sore throat, and nasal congestion, the most likely diagnosis is Upper Respiratory Tract In"
373,random,32,136,0.0034036299802034063,0,2754,0.6724,Viral pharyngitis,D,A,False,True,0.1396324251991589,A) URTI
374,near_dup,24,86,0.0022001557784515134,0,3253,0.7942,Anemia,D,D,True,True,0.07840802659484325,D
374,near_dup_comp_close,24,86,0.0022001557784515134,86,3253,0.7942,Anemia,D,D,True,True,0.022684727579689933,D) Anemia
374,near_dup_rand_close,24,86,0.0022001557784515134,86,3253,0.7942,Anemia,D,D,True,True,0.1860778231639415,D
374,random,24,86,0.0022001557784515134,0,3065,0.7483,Anemia,D,D,True,True,0.07796109994524159,D
375,near_dup,32,173,0.004911531357579134,0,2855,0.697,Pulmonary embolism,B,C,False,True,0.5850548595190048,C
375,near_dup_comp_close,32,173,0.004911531357579134,173,2855,0.697,Pulmonary embolism,B,B,True,True,0.08251692205445238,B) Pulmonary embolism
375,near_dup_rand_close,32,173,0.004911531357579134,173,2855,0.697,Pulmonary embolism,B,C,False,True,0.3534608706831932,C
375,random,32,173,0.004911531357579134,0,2874,0.7017,Pulmonary embolism,B,B,True,True,0.011008150468114763,B
376,near_dup,32,137,0.003443688523287413,0,2527,0.6169,Viral pharyngitis,D,B,False,True,0.32232748818205437,B
376,near_dup_comp_close,32,137,0.003443688523287413,137,2527,0.6169,Viral pharyngitis,D,B,False,True,0.14730454237649535,B) URTI (Upper Respiratory Tract Infection)
376,near_dup_rand_close,32,137,0.003443688523287413,137,2527,0.6169,Viral pharyngitis,D,B,False,True,0.11327646893674341,B) URTI (Upper Respiratory Tract Infection)
376,random,32,137,0.003443688523287413,0,2625,0.6409,Viral pharyngitis,D,B,False,True,0.08893210627138615,B
377,near_dup,32,158,0.00381624468860668,0,2255,0.5505,Acute dystonic reactions,C,C,True,True,0.2621677350190623,C
377,near_dup_comp_close,32,158,0.00381624468860668,158,2255,0.5505,Acute dystonic reactions,C,C,True,True,0.008060373112527941,C) Acute dystonic reactions
377,near_dup_rand_close,32,158,0.00381624468860668,158,2255,0.5505,Acute dystonic reactions,C,C,True,True,0.28735682664614615,C
377,random,32,158,0.00381624468860668,0,3098,0.7563,Acute dystonic reactions,C,C,True,True,0.13790904699783368,C
378,near_dup,26,87,0.002477211108522544,0,3592,0.877,Anemia,D,D,True,True,0.06087641549913769,D
378,near_dup_comp_close,26,87,0.002477211108522544,87,3592,0.877,Anemia,D,D,True,True,0.03797098441118578,D) Anemia
378,near_dup_rand_close,26,87,0.002477211108522544,87,3592,0.877,Anemia,D,D,True,True,0.3202933531747476,D
378,random,26,87,0.002477211108522544,0,3488,0.8516,Anemia,D,D,True,True,0.13754210617867102,D
379,near_dup,32,112,0.0034409244720885433,0,3072,0.75,Bronchitis,A,D,False,True,0.3048152334522456,D
379,near_dup_comp_close,32,112,0.0034409244720885433,112,3072,0.75,Bronchitis,A,A,True,True,0.02437474314812486,A) Bronchitis
379,near_dup_rand_close,32,112,0.0034409244720885433,112,3072,0.75,Bronchitis,A,D,False,True,0.03591196332126856,D
379,random,32,112,0.0034409244720885433,0,3636,0.8877,Bronchitis,A,A,True,True,0.18040456403893282,A) Bronchitis
380,near_dup,31,78,0.0023708712533132537,0,2628,0.6416,Anemia,D,D,True,True,0.055647372520525096,D
